央卫,#genre#
江苏卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.176:9320
北京卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.177:9328
河北卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.178:9336
四川卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.179:9344
贵州卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.180:9352
湖南卫视,http://istore4.qnas.net:8889/rtp/226.0.2.33:8176
东方卫视,http://istore4.qnas.net:8889/rtp/226.0.2.34:8184
辽宁卫视,http://istore4.qnas.net:8889/rtp/226.0.2.35:8192
浙江卫视,http://istore4.qnas.net:8889/rtp/226.0.2.36:8200
安徽卫视,http://istore4.qnas.net:8889/rtp/226.0.2.37:8208
江苏卫视,http://istore4.qnas.net:8889/rtp/226.0.2.38:8216
北京卫视,http://istore4.qnas.net:8889/rtp/226.0.2.39:8224
东南卫视,http://istore4.qnas.net:8889/rtp/226.0.2.40:8232
金鹰卡通,http://istore4.qnas.net:8889/rtp/226.0.2.41:8240
四川卫视,http://istore4.qnas.net:8889/rtp/226.0.2.42:8248
贵州卫视,http://istore4.qnas.net:8889/rtp/226.0.2.43:8256
哈哈炫动,http://istore4.qnas.net:8889/rtp/226.0.2.44:8264
广东卫视,http://istore4.qnas.net:8889/rtp/226.0.2.45:8272
广西卫视,http://istore4.qnas.net:8889/rtp/226.0.2.46:8280
深圳卫视,http://istore4.qnas.net:8889/rtp/226.0.2.47:8288
黑龙江卫视,http://istore4.qnas.net:8889/rtp/226.0.2.48:8296
湖北卫视,http://istore4.qnas.net:8889/rtp/226.0.2.49:8304
重庆卫视,http://istore4.qnas.net:8889/rtp/226.0.2.50:8312
山东卫视,http://istore4.qnas.net:8889/rtp/226.0.2.51:8320
河南卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.52:8328
陕西卫视,http://istore4.qnas.net:8889/rtp/226.0.2.53:8336
江西卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.54:8344
甘肃卫视,http://istore4.qnas.net:8889/rtp/226.0.2.55:8352
天津卫视,http://istore4.qnas.net:8889/rtp/226.0.2.56:8360
卡酷卡通,http://istore4.qnas.net:8889/rtp/226.0.2.57:8368
吉林卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.58:8376
青海卫视,http://istore4.qnas.net:8889/rtp/226.0.2.59:8384
云南卫视,http://istore4.qnas.net:8889/rtp/226.0.2.60:8392
海南卫视,http://istore4.qnas.net:8889/rtp/226.0.2.61:8400
兵团卫视,http://istore4.qnas.net:8889/rtp/226.0.2.62:8408
内蒙古卫视,http://istore4.qnas.net:8889/rtp/226.0.2.63:8416
宁夏卫视,http://istore4.qnas.net:8889/rtp/226.0.2.64:8424
河北卫视,http://istore4.qnas.net:8889/rtp/226.0.2.65:8432
西藏卫视,http://istore4.qnas.net:8889/rtp/226.0.2.66:8440
新疆卫视,http://istore4.qnas.net:8889/rtp/226.0.2.67:8448
CCTV央视台球HD,http://istore4.qnas.net:8889/udp/226.0.2.216:9640
CCTV高网HD,http://istore4.qnas.net:8889/udp/226.0.2.217:9648
CCTV电视指南HD,http://istore4.qnas.net:8889/udp/226.0.2.218:9656
CCTV央视文化精品HD,http://istore4.qnas.net:8889/udp/226.0.2.219:9664
CCTV风云音乐HD,http://istore4.qnas.net:8889/udp/226.0.2.220:9672
CCTV第一剧场HD,http://istore4.qnas.net:8889/udp/226.0.2.221:9680
CCTV世界地理HD,http://istore4.qnas.net:8889/udp/226.0.2.222:9688
CCTV兵器科技HD,http://istore4.qnas.net:8889/udp/226.0.2.223:9696
CCTV怀旧剧场HD,http://istore4.qnas.net:8889/udp/226.0.2.224:9704
CCTV风云足球HD,http://istore4.qnas.net:8889/udp/226.0.2.225:9712
CCTV女人时尚HD,http://istore4.qnas.net:8889/udp/226.0.2.226:9720
CCTV风云剧场HD,http://istore4.qnas.net:8889/udp/226.0.2.227:9728
CETV1-HD,http://istore4.qnas.net:8889/udp/226.0.2.181:9360
CETV早期教育HD,http://istore4.qnas.net:8889/udp/226.0.2.99:8704
CHC高清电影,http://istore4.qnas.net:8889/udp/226.0.2.93:8004
CHC动作电影,http://istore4.qnas.net:8889/udp/226.0.2.94:8012
CHC家庭影院,http://istore4.qnas.net:8889/udp/226.0.2.240:9820
山西卫视HD,http://istore4.qnas.net:8889/udp/226.0.2.152:9128
山西黄河HD,http://istore4.qnas.net:8889/udp/226.0.2.235:9792
山西经济与科技HD,http://istore4.qnas.net:8889/udp/226.0.2.236:9800
山西影视HD,http://istore4.qnas.net:8889/udp/226.0.2.237:9808
山西社会与法治HD,http://istore4.qnas.net:8889/udp/226.0.2.238:9816
山西文体生活HD,http://istore4.qnas.net:8889/udp/226.0.2.16:8040
大同教育HD,http://istore4.qnas.net:8889/udp/226.0.2.232:9772

广西电信,#genre#
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV2,http://www.dsmcloud.top:8888/udp/239.81.0.115:4056
CCTV3,http://www.dsmcloud.top:8888/udp/239.81.0.231:4056
CCTV4,http://www.dsmcloud.top:8888/udp/239.81.0.96:4056
CCTV5,http://www.dsmcloud.top:8888/udp/239.81.0.232:4056
CCTV5+,http://www.dsmcloud.top:8888/udp/239.81.0.101:4056
CCTV6,http://www.dsmcloud.top:8888/udp/239.81.0.233:4056
CCTV7,http://www.dsmcloud.top:8888/udp/239.81.0.116:4056
CCTV8,http://www.dsmcloud.top:8888/udp/239.81.0.234:4056
CCTV9,http://www.dsmcloud.top:8888/udp/239.81.0.117:4056
CCTV10,http://www.dsmcloud.top:8888/udp/239.81.0.118:4056
CCTV11,http://www.dsmcloud.top:8888/udp/239.81.0.229:4056
CCTV12,http://www.dsmcloud.top:8888/udp/239.81.0.119:4056
CCTV13,http://www.dsmcloud.top:8888/udp/239.81.0.206:4056
CCTV14,http://www.dsmcloud.top:8888/udp/239.81.0.120:4056
CCTV15,http://www.dsmcloud.top:8888/udp/239.81.0.230:4056
CCTV16,http://www.dsmcloud.top:8888/udp/239.81.0.142:4056
CCTV17,http://www.dsmcloud.top:8888/udp/239.81.0.228:4056
北京卫视,http://www.dsmcloud.top:8888/udp/239.81.0.109:4056
北京卫视,http://www.dsmcloud.top:8888/udp/239.81.0.30:4056
天津卫视,http://www.dsmcloud.top:8888/udp/239.81.0.113:4056
天津卫视,http://www.dsmcloud.top:8888/udp/239.81.0.50:4056
东方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.111:4056
东方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.29:4056
东方财经,http://www.dsmcloud.top:8888/udp/239.81.0.76:4056
重庆卫视,http://www.dsmcloud.top:8888/udp/239.81.0.47:4056
浙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.108:4056
浙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.31:4056
安徽卫视,http://www.dsmcloud.top:8888/udp/239.81.0.211:4056
安徽卫视,http://www.dsmcloud.top:8888/udp/239.81.0.37:4056
江苏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.106:4056
江苏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.34:4056
山东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.114:4056
山东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.39:4056
山东教育卫视,http://www.dsmcloud.top:8888/udp/239.81.0.93:4056
辽宁卫视,http://www.dsmcloud.top:8888/udp/239.81.0.210:4056
辽宁卫视,http://www.dsmcloud.top:8888/udp/239.81.0.35:4056
吉林卫视,http://www.dsmcloud.top:8888/udp/239.81.0.58:4056
黑龙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.105:4056
黑龙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.33:4056
内蒙古卫视,http://www.dsmcloud.top:8888/udp/239.81.0.54:4056
宁夏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.60:4056
甘肃卫视,http://www.dsmcloud.top:8888/udp/239.81.0.207:4056
青海卫视,http://www.dsmcloud.top:8888/udp/239.81.0.53:4056
新疆卫视,http://www.dsmcloud.top:8888/udp/239.81.0.46:4056
兵团卫视,http://www.dsmcloud.top:8888/udp/239.81.0.213:4056
西藏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.55:4056
云南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.45:4056
四川卫视,http://www.dsmcloud.top:8888/udp/239.81.0.130:4056
四川卫视,http://www.dsmcloud.top:8888/udp/239.81.0.43:4056
贵州卫视,http://www.dsmcloud.top:8888/udp/239.81.0.95:4056
贵州卫视,http://www.dsmcloud.top:8888/udp/239.81.0.56:4056
海南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.48:4056
三沙卫视,http://www.dsmcloud.top:8888/udp/239.81.0.242:4056
广东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.104:4056
广东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.36:4056
南方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.32:4056
深圳卫视,http://www.dsmcloud.top:8888/udp/239.81.0.103:4056
深圳卫视,http://www.dsmcloud.top:8888/udp/239.81.0.57:4056
湖南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.110:4056
湖南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.40:4056
湖北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.112:4056
湖北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.41:4056
陕西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.89:4056
山西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.49:4056
河南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.44:4056
河北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.94:4056
河北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.51:4056
江西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.204:4056
江西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.38:4056
东南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.215:4056
东南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.59:4056
厦门卫视,http://www.dsmcloud.top:8888/udp/239.81.0.212:4056
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.107:4056
广西综艺,http://www.dsmcloud.top:8888/udp/239.81.0.214:4056
广西影视,http://www.dsmcloud.top:8888/udp/239.81.0.250:4056
广西新闻,http://www.dsmcloud.top:8888/udp/239.81.0.248:4056
广西公共,http://www.dsmcloud.top:8888/udp/239.81.0.249:4056
广西都市,http://www.dsmcloud.top:8888/udp/239.81.0.247:4056
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.2:4056
广西综艺,http://www.dsmcloud.top:8888/udp/239.81.0.3:4056
广西都市,http://www.dsmcloud.top:8888/udp/239.81.0.4:4056
广西新闻,http://www.dsmcloud.top:8888/udp/239.81.0.5:4056
广西公共,http://www.dsmcloud.top:8888/udp/239.81.0.6:4056
广西影视,http://www.dsmcloud.top:8888/udp/239.81.0.7:4056
广西国际,http://www.dsmcloud.top:8888/udp/239.81.0.8:4056
南宁新闻,http://www.dsmcloud.top:8888/udp/239.81.0.241:4056
南宁新闻,http://www.dsmcloud.top:8888/udp/239.81.0.126:4056
南宁公共,http://www.dsmcloud.top:8888/udp/239.81.0.129:4056
南宁都市,http://www.dsmcloud.top:8888/udp/239.81.0.127:4056
柳州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.134:4056
北海新闻,http://www.dsmcloud.top:8888/udp/239.81.0.136:4056
玉林新闻,http://www.dsmcloud.top:8888/udp/239.81.0.138:4056
贺州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.137:4056
桂林新闻,http://www.dsmcloud.top:8888/udp/239.81.0.135:4056
爱上4K,http://www.dsmcloud.top:8888/udp/239.81.0.123:4056
经典电影,http://www.dsmcloud.top:8888/udp/239.81.0.84:4056
热播剧场,http://www.dsmcloud.top:8888/udp/239.81.0.85:4056
都市剧场,http://www.dsmcloud.top:8888/udp/239.81.0.81:4056
生活时尚,http://www.dsmcloud.top:8888/udp/239.81.0.75:4056
魅力时尚,http://www.dsmcloud.top:8888/udp/239.81.0.83:4056
七彩戏剧,http://www.dsmcloud.top:8888/udp/239.81.0.70:4056
法治天地,http://www.dsmcloud.top:8888/udp/239.81.0.79:4056
金色频道,http://www.dsmcloud.top:8888/udp/239.81.0.80:4056
广西IPTV4,http://www.dsmcloud.top:8888/udp/239.81.0.251:4056
广西IPTV5,http://www.dsmcloud.top:8888/udp/239.81.0.205:4056
广西IPTV7,http://www.dsmcloud.top:8888/udp/239.81.0.253:4056
广西IPTV8,http://www.dsmcloud.top:8888/udp/239.81.0.208:4056
广西IPTV9,http://www.dsmcloud.top:8888/udp/239.81.0.209:4056
广西IPTV影院,http://www.dsmcloud.top:8888/udp/239.81.0.100:4056
广西IPTV12,http://www.dsmcloud.top:8888/udp/239.81.0.124:4056
广西IPTV13,http://www.dsmcloud.top:8888/udp/239.81.0.125:4056
IPTV自然传奇,http://www.dsmcloud.top:8888/udp/239.81.0.18:4056
IPTV法治,http://www.dsmcloud.top:8888/udp/239.81.0.20:4056
IPTV相声小品,http://www.dsmcloud.top:8888/udp/239.81.0.17:4056
IPTV谍战剧场,http://www.dsmcloud.top:8888/udp/239.81.0.15:4056
IPTV3＋综艺,http://www.dsmcloud.top:8888/udp/239.81.0.66:4056
IPTV5＋体育,http://www.dsmcloud.top:8888/udp/239.81.0.12:4056
IPTV6＋电影,http://www.dsmcloud.top:8888/udp/239.81.0.65:4056
IPTV8＋电视剧,http://www.dsmcloud.top:8888/udp/239.81.0.67:4056


河北电信,#genre#
CCTV1,http://itms.xznet.org:41097/udp/239.254.200.45:8008
CCTV2,http://itms.xznet.org:41097/udp/239.254.200.158:6000
CCTV3,http://itms.xznet.org:41097/udp/239.254.200.13:6000
CCTV3,http://itms.xznet.org:41097/udp/239.254.201.152:7205
CCTV4,http://itms.xznet.org:41097/udp/239.254.200.190:6307
CCTV4美洲,http://itms.xznet.org:41097/udp/239.254.201.206:4220
CCTV4欧洲,http://itms.xznet.org:41097/udp/239.254.201.205:4220
CCTV5,http://itms.xznet.org:41097/udp/239.254.200.14:6000
CCTV5,http://itms.xznet.org:41097/udp/239.254.201.153:7206
CCTV5＋,http://itms.xznet.org:41097/udp/239.254.200.46:8004
CCTV6,http://itms.xznet.org:41097/udp/239.254.200.15:6000
CCTV6,http://itms.xznet.org:41097/udp/239.254.201.154:7207
CCTV7,http://itms.xznet.org:41097/udp/239.254.200.159:6000
CCTV8,http://itms.xznet.org:41097/udp/239.254.200.16:6000
CCTV8,http://itms.xznet.org:41097/udp/239.254.201.155:7208
CCTV9,http://itms.xznet.org:41097/udp/239.254.200.59:8112
CCTV10,http://itms.xznet.org:41097/udp/239.254.200.160:6000
CCTV11,http://itms.xznet.org:41097/udp/239.254.201.123:8120
CCTV11,http://itms.xznet.org:41097/udp/239.254.200.7:8040
CCTV12,http://itms.xznet.org:41097/udp/239.254.200.161:6000
CCTV13,http://itms.xznet.org:41097/udp/239.254.200.9:8264
CCTV14,http://itms.xznet.org:41097/udp/239.254.200.162:6000
CCTV15,http://itms.xznet.org:41097/udp/239.254.201.124:8136
CCTV16,http://itms.xznet.org:41097/udp/239.254.200.
CCTV16-4K,http://itms.xznet.org:41097/udp/239.254.201.
CCTV17,http://itms.xznet.org:41097/udp/239.254.201.120:8144
CCTV兵器科技,http://itms.xznet.org:41097/udp/239.254.200.101:6235
CCTV兵器科技高清,http://itms.xznet.org:41097/udp/239.254.201.225:7249
CCTV第一剧场,http://itms.xznet.org:41097/udp/239.254.200.93:6227
CCTV第一剧场高清,http://itms.xznet.org:41097/udp/239.254.201.218:7258
CCTV电视指南,http://itms.xznet.org:41097/udp/239.254.200.142:6256
CCTV电视指南高清,http://itms.xznet.org:41097/udp/239.254.201.217:7250
CCTV风云剧场,http://itms.xznet.org:41097/udp/239.254.200.94:6228
CCTV风云剧场高清,http://itms.xznet.org:41097/udp/239.254.201.219:7257
CCTV风云音乐,http://itms.xznet.org:41097/udp/239.254.200.96:6230
CCTV风云音乐高清,http://itms.xznet.org:41097/udp/239.254.201.221:7259
CCTV风云足球,http://itms.xznet.org:41097/udp/239.254.200.97:6231
CCTV风云足球高清,http://itms.xznet.org:41097/udp/239.254.201.222:7251
CCTV高尔夫网球,http://itms.xznet.org:41097/udp/239.254.200.98:6232
CCTV高尔夫网球高清,http://itms.xznet.org:41097/udp/239.254.201.223:7252
CCTV怀旧剧场,http://itms.xznet.org:41097/udp/239.254.200.95:6229
CCTV怀旧剧场高清,http://itms.xznet.org:41097/udp/239.254.201.220:7256
CCTV女人时尚,http://itms.xznet.org:41097/udp/239.254.200.110:6241
CCTV女人时尚高清,http://itms.xznet.org:41097/udp/239.254.201.228:7255
CCTV世界地理,http://itms.xznet.org:41097/udp/239.254.200.102:6236
CCTV世界地理高清,http://itms.xznet.org:41097/udp/239.254.201.226:7254
CCTV文化精品,http://itms.xznet.org:41097/udp/239.254.200.111:6251
CCTV文化精品高清,http://itms.xznet.org:41097/udp/239.254.201.229:7260
CCTV央广购物,http://itms.xznet.org:41097/udp/239.254.201.202:7268
CCTV央视台球,http://itms.xznet.org:41097/udp/239.254.201.171:7176
CETV1高清,http://itms.xznet.org:41097/udp/239.254.200.225:6259
湖南卫视,http://itms.xznet.org:41097/rtp/239.254.200.48:8012
浙江卫视,http://itms.xznet.org:41097/rtp/239.254.200.53:8036
江苏卫视,http://itms.xznet.org:41097/rtp/239.254.200.51:8028
安徽卫视,http://itms.xznet.org:41097/rtp/239.254.200.163:6000
东南卫视,http://itms.xznet.org:41097/rtp/239.254.201.13:6291
北京卫视,http://itms.xznet.org:41097/rtp/239.254.200.47:8024
天津卫视,http://itms.xznet.org:41097/rtp/239.254.200.54:1234
辽宁卫视,http://itms.xznet.org:41097/rtp/239.254.200.57:8056
山东卫视,http://itms.xznet.org:41097/rtp/239.254.200.55:8052
云南卫视,http://itms.xznet.org:41097/rtp/239.254.200.68:8108
河南卫视,http://itms.xznet.org:41097/rtp/239.254.201.16:7174
黑龙江卫视,http://itms.xznet.org:41097/rtp/239.254.200.49:8016
四川卫视,http://itms.xznet.org:41097/rtp/239.254.200.202:6325
江西卫视,http://itms.xznet.org:41097/rtp/239.254.201.12:6290
贵州卫视,http://itms.xznet.org:41097/rtp/239.254.201.20:6315
深圳卫视,http://itms.xznet.org:41097/rtp/239.254.200.50:8020
湖北卫视,http://itms.xznet.org:41097/rtp/239.254.200.164:6000
东方卫视,http://itms.xznet.org:41097/rtp/239.254.200.52:8032
重庆卫视,http://itms.xznet.org:41097/rtp/239.254.200.203:6323
山西卫视,http://itms.xznet.org:41097/rtp/239.254.200.83:8172
广东卫视,http://itms.xznet.org:41097/rtp/239.254.200.56:8048
广西卫视,http://itms.xznet.org:41097/rtp/239.254.200.80:8300
吉林卫视,http://itms.xznet.org:41097/rtp/239.254.201.15:6339
陕西卫视,http://itms.xznet.org:41097/rtp/239.254.200.82:8140
内蒙古卫视,http://itms.xznet.org:41097/rtp/239.254.200.84:8176
青海卫视,http://itms.xznet.org:41097/rtp/239.254.200.85:8184
海南卫视,http://itms.xznet.org:41097/rtp/239.254.201.125:6288
宁夏卫视,http://itms.xznet.org:41097/rtp/239.254.200.87:8124
西藏卫视,http://itms.xznet.org:41097/rtp/239.254.200.88:8164
新疆卫视,http://itms.xznet.org:41097/rtp/239.254.200.89:8160
甘肃卫视,http://itms.xznet.org:41097/rtp/239.254.200.90:8188
石家庄娱乐,http://itms.xznet.org:41097/rtp/239.254.200.29:6000
石家庄生活,http://itms.xznet.org:41097/rtp/239.254.200.30:6000
石家庄都市,http://itms.xznet.org:41097/rtp/239.254.200.31:6000
承德新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.32:6000
承德公共,http://itms.xznet.org:41097/rtp/239.254.200.33:6000
张家口新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.35:6000
张家口公共,http://itms.xznet.org:41097/rtp/239.254.200.36:6000
秦皇岛新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.39:6000
秦皇岛公共,http://itms.xznet.org:41097/rtp/239.254.200.40:6000
秦皇岛影视,http://itms.xznet.org:41097/rtp/239.254.200.41:6000
唐山新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.166:6000
唐山生活服务,http://itms.xznet.org:41097/rtp/239.254.200.167:6000
唐山影视,http://itms.xznet.org:41097/rtp/239.254.200.168:6000
唐山公共,http://itms.xznet.org:41097/rtp/239.254.200.169:6000
廊坊新闻,http://itms.xznet.org:41097/rtp/239.254.200.183:6000
廊坊公共,http://itms.xznet.org:41097/rtp/239.254.200.184:6000
沧州新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.42:6000
沧州公共,http://itms.xznet.org:41097/rtp/239.254.200.43:6000
沧州影视娱乐,http://itms.xznet.org:41097/rtp/239.254.200.44:6000
保定新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.144:6000
保定公共频道,http://itms.xznet.org:41097/rtp/239.254.200.145:6000
保定生活健康,http://itms.xznet.org:41097/rtp/239.254.200.146:6000
衡水新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.147:6000
衡水公共,http://itms.xznet.org:41097/rtp/239.254.200.149:6000
邢台综合,http://itms.xznet.org:41097/rtp/239.254.200.150:6000
邢台城市生活,http://itms.xznet.org:41097/rtp/239.254.200.152:6000
邯郸新闻综合,http://itms.xznet.org:41097/rtp/239.254.200.153:6000
邯郸公共,http://itms.xznet.org:41097/rtp/239.254.200.154:6000
邯郸科技教育,http://itms.xznet.org:41097/rtp/239.254.200.155:6000
河北都市,http://itms.xznet.org:41097/udp/239.254.200.19:6000
河北公共,http://itms.xznet.org:41097/udp/239.254.200.22:6000
河北经济,http://itms.xznet.org:41097/udp/239.254.200.18:6000
河北农民,http://itms.xznet.org:41097/udp/239.254.200.23:6000
河北少儿,http://itms.xznet.org:41097/udp/239.254.200.21:6000
河北卫视,http://itms.xznet.org:41097/udp/239.254.200.174:6000
河北影视,http://itms.xznet.org:41097/udp/239.254.200.20:6000
河北杂技,http://itms.xznet.org:41097/udp/239.254.201.139:7203


浙江电信,#genre#
CCTV-1高清,http://www.jofan.top:8888/udp/233.50.200.99:5140
CCTV-1高清,http://www.jofan.top:8888/udp/233.50.200.130:5140
CCTV-1高清,http://www.jofan.top:8888/udp/233.50.200.143:5140
CCTV-1高清,http://www.jofan.top:8888/udp/233.50.201.118:5140
CCTV-1高清,http://www.jofan.top:8888/udp/233.50.201.222:5140
CCTV-2高清,http://www.jofan.top:8888/udp/233.50.200.25:5140
CCTV-2高清,http://www.jofan.top:8888/udp/233.50.200.100:5140
CCTV-2高清,http://www.jofan.top:8888/udp/233.50.201.119:5140
CCTV-3高清,http://www.jofan.top:8888/udp/233.50.200.107:5140
CCTV-3高清,http://www.jofan.top:8888/udp/233.50.201.196:5140
CCTV-4高清,http://www.jofan.top:8888/udp/233.50.200.101:5140
CCTV-5高清,http://www.jofan.top:8888/udp/233.50.200.108:5140
CCTV-5高清,http://www.jofan.top:8888/udp/233.50.201.197:5140
CCTV-5+高清,http://www.jofan.top:8888/udp/233.50.201.220:5140
CCTV-6高清,http://www.jofan.top:8888/udp/233.50.200.109:5140
CCTV-6高清,http://www.jofan.top:8888/udp/233.50.201.198:5140
CCTV-7高清,http://www.jofan.top:8888/udp/233.50.200.24:5140
CCTV-7高清,http://www.jofan.top:8888/udp/233.50.200.102:5140
CCTV-7高清,http://www.jofan.top:8888/udp/233.50.201.120:5140
CCTV-8高清,http://www.jofan.top:8888/udp/233.50.200.110:5140
CCTV-8高清,http://www.jofan.top:8888/udp/233.50.201.199:5140
CCTV-9高清,http://www.jofan.top:8888/udp/233.50.200.23:5140
CCTV-9高清,http://www.jofan.top:8888/udp/233.50.201.121:5140
CCTV-10高清,http://www.jofan.top:8888/udp/233.50.200.22:5140
CCTV-10高清,http://www.jofan.top:8888/udp/233.50.201.122:5140
CCTV-12高清,http://www.jofan.top:8888/udp/233.50.200.21:5140
CCTV-12高清,http://www.jofan.top:8888/udp/233.50.201.123:5140
CCTV-13高清,http://www.jofan.top:8888/udp/233.50.200.111:5140
CCTV-13高清,http://www.jofan.top:8888/udp/233.50.201.246:5140
CCTV-14高清,http://www.jofan.top:8888/udp/233.50.200.103:5140
CCTV-14高清,http://www.jofan.top:8888/udp/233.50.200.20:5140
CCTV-14高清,http://www.jofan.top:8888/udp/233.50.201.124:5140
CCTV-16高清,http://www.jofan.top:8888/udp/233.50.200.112:5140
CCTV-16高清,http://www.jofan.top:8888/udp/233.50.201.192:5140
CCTV-17高清,http://www.jofan.top:8888/udp/233.50.200.113:5140
CCTV-16 4K,http://www.jofan.top:8888/udp/233.50.201.63:5140
深圳卫视,http://www.jofan.top:8888/rtp/233.50.201.101:5140
广东卫视,http://www.jofan.top:8888/rtp/233.50.201.102:5140
湖南卫视,http://www.jofan.top:8888/rtp/233.50.201.103:5140
天津卫视,http://www.jofan.top:8888/rtp/233.50.201.104:5140
山东卫视,http://www.jofan.top:8888/rtp/233.50.201.105:5140
江苏卫视,http://www.jofan.top:8888/rtp/233.50.201.106:5140
北京卫视,http://www.jofan.top:8888/rtp/233.50.201.107:5140
四川卫视,http://www.jofan.top:8888/rtp/233.50.201.139:5140
河北卫视,http://www.jofan.top:8888/rtp/233.50.201.140:5140
辽宁卫视,http://www.jofan.top:8888/rtp/233.50.201.141:5140
贵州卫视,http://www.jofan.top:8888/rtp/233.50.201.142:5140
重庆卫视,http://www.jofan.top:8888/rtp/233.50.201.143:5140
河南卫视,http://www.jofan.top:8888/rtp/233.50.201.144:5140
江西卫视,http://www.jofan.top:8888/rtp/233.50.201.145:5140
东南卫视,http://www.jofan.top:8888/rtp/233.50.201.146:5140
安徽卫视,http://www.jofan.top:8888/rtp/233.50.201.113:5140
湖北卫视,http://www.jofan.top:8888/rtp/233.50.201.114:5140
黑龙江卫视,http://www.jofan.top:8888/rtp/233.50.201.115:5140
东方卫视,http://www.jofan.top:8888/rtp/233.50.201.125:5140
内蒙古卫视,http://www.jofan.top:8888/rtp/233.50.201.148:5140
甘肃卫视,http://www.jofan.top:8888/rtp/233.50.201.149:5140
海南卫视,http://www.jofan.top:8888/rtp/233.50.201.55:5140
青海卫视,http://www.jofan.top:8888/rtp/233.50.201.65:5140
西藏卫视,http://www.jofan.top:8888/rtp/233.50.201.70:5140
陕西卫视,http://www.jofan.top:8888/rtp/233.50.201.59:5140
兵团卫视,http://www.jofan.top:8888/rtp/233.50.201.72:5140
山西卫视,http://www.jofan.top:8888/rtp/233.50.201.51:5140
宁夏卫视,http://www.jofan.top:8888/rtp/233.50.201.57:5140
广西卫视,http://www.jofan.top:8888/rtp/233.50.201.49:5140
云南卫视,http://www.jofan.top:8888/rtp/233.50.201.46:5140
吉林卫视,http://www.jofan.top:8888/rtp/233.50.201.48:5140
凤凰中文高清,http://www.jofan.top:8888/udp/233.50.200.42:5140
凤凰中文高清,http://www.jofan.top:8888/udp/233.50.200.191:5140
凤凰资讯高清,http://www.jofan.top:8888/udp/233.50.200.192:5140
浙江卫视高清,http://www.jofan.top:8888/udp/233.50.201.100:5140
浙江钱江高清,http://www.jofan.top:8888/udp/233.50.201.132:5140
浙江生活高清,http://www.jofan.top:8888/udp/233.50.201.133:5140
浙江教育高清,http://www.jofan.top:8888/udp/233.50.201.134:5140
浙江民生高清,http://www.jofan.top:8888/udp/233.50.201.136:5140
浙江新闻高清,http://www.jofan.top:8888/udp/233.50.201.137:5140
浙江少儿高清,http://www.jofan.top:8888/udp/233.50.201.138:5140
浙江纪录高清,http://www.jofan.top:8888/udp/233.50.202.25:5140
温州综合高清,http://www.jofan.top:8888/udp/233.50.201.87:5140
